material,cor_material,codigo_barra,grupo,subgrupo,categoria_produto,path_completo,qtde_estoque
03.04.0347,B-60,291908,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000291908.jpg,128.0
03.04.0320,B-11,205303,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000205303.jpg,6.0
03.04.0321,B-11,215095,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000215095.jpg,19.0
03.04.0322,B-11,203875,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000203875.jpg,51.0
03.04.0323,B-11,206935,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000206935.jpg,58.0
03.04.0324,B-11,206323,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000206323.jpg,92.0
03.04.0325,B-11,207547,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000207547.jpg,29.0
03.04.0326,B-11,203059,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000203059.jpg,19.0
03.04.0299,B-02B,278315,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000278315.jpg,476.0
03.04.0299,B-02E,281087,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000281087.jpg,171.0
03.04.0299,B-11H,281086,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000281086.jpg,268.0
03.04.0299,B-12,281091,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000281091.jpg,224.0
03.04.0299,B-26,278317,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000278317.jpg,478.0
03.04.0299,B-40C,281092,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000281092.jpg,200.0
03.04.0299,B-42D,281089,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000281089.jpg,567.0
03.04.0299,B-42G,281079,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000281079.jpg,584.0
03.04.0299,B-42H,281088,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000281088.jpg,561.0
03.04.0299,B-60,278318,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000278318.jpg,782.0
03.04.0301,B-02,295064,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000295064.jpg,120.0
03.04.0301,B-12A,295065,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000295065.jpg,126.0
03.04.0301,B-60,287935,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000287935.jpg,679.0
03.04.0291,B-26,287122,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000287122.jpg,304.0
03.04.0291,B-60,287327,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000287327.jpg,759.0
03.04.0282,B-60,287328,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000287328.jpg,764.0
03.04.0184,26,203886,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000203886.jpg,30.0
03.04.0177,07,209803,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000209803.jpg,10.0
03.04.0160,60,207561,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000207561.jpg,342.0
03.04.0144,60,203076,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000203076.jpg,227.0
03.04.0134,B-12A,295669,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000295669.jpg,11.0
03.04.0121,04,203895,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000203895.jpg,87.0
03.04.0121,B-26,296176,03 - ZIPER,ZIPER METAL FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000296176.jpg,125.0
03.03.2028,60,307626,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000307626.jpg,13.0
03.03.2040,60,308311,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000308311.jpg,44.0
03.03.2041,26,308469,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000308469.jpg,3.0
03.03.2041,60,308312,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000308312.jpg,33.0
03.03.2042,26,308470,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000308470.jpg,3.0
03.03.2042,60,308313,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000308313.jpg,10.0
03.03.2015,60,307202,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000307202.jpg,4.0
03.03.2012,60,307199,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000307199.jpg,1.0
03.03.2010,60,307197,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000307197.jpg,32.0
03.03.1961,60,298303,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000298303.jpg,19.0
03.03.1938,82,295729,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000295729.jpg,19.0
03.03.1907,B-07,294566,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000294566.jpg,11.0
03.03.1894,60,294117,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000294117.jpg,19.0
03.03.1877,60,294042,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000294042.jpg,15.0
03.03.1843,60,290900,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000290900.jpg,17.0
03.03.1768,60,281256,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000281256.jpg,45.0
03.03.1860,B-02J,293076,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000293076.jpg,44.0
03.03.1860,B-07,292812,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000292812.jpg,10.0
03.03.1860,B-60,291181,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000291181.jpg,134.0
03.03.1861,B-02J,307316,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000307316.jpg,103.0
03.03.1861,B-60,291182,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000291182.jpg,9.0
03.03.1846,60,290903,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000290903.jpg,14.0
03.03.1850,60,290907,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000290907.jpg,15.0
03.03.1851,60,290908,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000290908.jpg,30.0
03.03.1832,B-02H,290790,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000290790.jpg,79.0
03.03.1832,B-02J,307621,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000307621.jpg,19.0
03.03.1832,B-48,290575,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000290575.jpg,147.0
03.03.1826,60,289315,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000289315.jpg,16.0
03.03.1810,60,288601,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000288601.jpg,10.0
03.03.1814,60,288934,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000288934.jpg,16.0
03.03.1820,60,289227,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000289227.jpg,9.0
03.03.1760,B-12,280184,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000280184.jpg,107.0
03.03.1761,B-12,280186,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000280186.jpg,77.0
03.03.1762,B-12,280188,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000280188.jpg,29.0
03.03.1731,60,278274,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000278274.jpg,14.0
03.03.1732,60,278275,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000278275.jpg,29.0
03.03.1733,60,278276,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000278276.jpg,29.0
03.03.1736,60,278279,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000278279.jpg,25.0
03.03.1724,60,278267,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000278267.jpg,28.0
03.03.1714,60,278257,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000278257.jpg,19.0
03.03.1718,60,278261,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000278261.jpg,37.0
03.03.1719,60,278262,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000278262.jpg,37.0
03.03.1653,60,209017,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000209017.jpg,23.0
03.03.1655,60,204529,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000204529.jpg,7.0
03.03.1657,60,203305,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000203305.jpg,25.0
03.03.1640,60,203102,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000203102.jpg,12.0
03.03.1645,60,201878,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000201878.jpg,18.0
03.03.1646,60,209426,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000209426.jpg,12.0
03.03.1631,60,204530,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000204530.jpg,12.0
03.03.1633,60,203306,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000203306.jpg,17.0
03.03.1634,60,205346,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000205346.jpg,13.0
03.03.1629,60,209018,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000209018.jpg,17.0
03.03.1622,02J,308536,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000308536.jpg,9.0
03.03.1611,00,204939,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000204939.jpg,16.0
03.03.1499,B-12,280180,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000280180.jpg,340.0
03.03.1443,60,204338,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000204338.jpg,21.0
03.03.1339,60,209451,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000209451.jpg,14.0
03.03.1414,B-12,287950,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000287950.jpg,19.0
03.03.1414,B-26,287074,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000287074.jpg,39.0
03.03.1278,60,201702,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000201702.jpg,155.0
03.03.1253,B-12,280522,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000280522.jpg,38.0
03.03.1254,B-12,280524,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000280524.jpg,27.0
03.03.1255,B-12,280533,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000280533.jpg,37.0
03.03.1247,B-12,299364,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000299364.jpg,9.0
03.03.1248,B-12,303047,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000303047.jpg,5.0
03.03.1249,B-12,303048,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000303048.jpg,3.0
03.03.1249,B-60,285484,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000285484.jpg,18.0
03.03.1250,B-02J,307276,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000307276.jpg,15.0
03.03.1250,B-60,291123,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000291123.jpg,66.0
03.03.1151,60,203958,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000203958.jpg,21.0
03.03.1148,B-12,280178,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000280178.jpg,49.0
03.03.1149,B-12,280176,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000280176.jpg,117.0
03.03.1123,40,289099,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000289099.jpg,14.0
03.03.1098,60,215182,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000215182.jpg,100.0
03.03.1103,60,208858,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000208858.jpg,120.0
03.03.1103,B-12,278241,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000278241.jpg,49.0
03.03.1103,B-451A,282544,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000282544.jpg,12.0
03.03.1106,B-12,278243,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000278243.jpg,71.0
03.03.1089,B-12,280531,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000280531.jpg,4.0
03.03.1090,B-12,278239,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000278239.jpg,100.0
03.03.1060,B-12,287951,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000287951.jpg,30.0
03.03.1038,B-12,280518,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000280518.jpg,5.0
03.03.1040,B-12,280520,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000280520.jpg,4.0
03.03.0996,60,203156,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000203156.jpg,88.0
03.03.0942,12,201731,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000201731.jpg,15.0
03.03.0910,B-12,283750,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000283750.jpg,113.0
03.03.0697,60,211957,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000211957.jpg,14.0
03.03.0302,60,210361,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000210361.jpg,26.0
03.03.0226,82,213839,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000213839.jpg,11.0
03.03.016,12,214261,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000214261.jpg,2.0
03.03.0141,60,211411,03 - ZIPER,ZIPER METAL GROSSO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000211411.jpg,25.0
03.02.0192,R-26,289172,03 - ZIPER,ZIPER NYLON FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000289172.jpg,110.0
03.02.0162,B-60,211241,03 - ZIPER,ZIPER NYLON FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000211241.jpg,22.0
03.02.0152,60,212062,03 - ZIPER,INVISIVEL,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000212062.jpg,35.0
03.02.0154,40,278166,03 - ZIPER,INVISIVEL,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000278166.jpg,62.0
03.02.0154,B-48,214100,03 - ZIPER,INVISIVEL,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000214100.jpg,140.0
03.02.0154,B-60,213692,03 - ZIPER,INVISIVEL,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000213692.jpg,2.0
03.02.0156,02,214303,03 - ZIPER,INVISIVEL,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000214303.jpg,99.0
03.02.0144,B-60,210432,03 - ZIPER,INVISIVEL,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000210432.jpg,175.0
03.02.0140,B-60,210433,03 - ZIPER,INVISIVEL,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000210433.jpg,6.0
03.02.0183,B-60,211033,03 - ZIPER,INVISIVEL,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000211033.jpg,171.0
03.02.0185,60,213888,03 - ZIPER,INVISIVEL,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000213888.jpg,48.0
03.02.0137,B-60,298583,03 - ZIPER,INVISIVEL,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000298583.jpg,1.0
03.02.0115,B-12B,306091,03 - ZIPER,ZIPER NYLON FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000306091.jpg,6.0
03.02.0115,B-48,291282,03 - ZIPER,ZIPER NYLON FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000291282.jpg,184.0
03.02.0075,02C,210876,03 - ZIPER,INVISIVEL,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000210876.jpg,43.0
03.02.0075,B-12,212094,03 - ZIPER,INVISIVEL,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000212094.jpg,1.0
03.02.0075,R-12,291656,03 - ZIPER,INVISIVEL,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000291656.jpg,4.0
03.02.0066,02G,284244,03 - ZIPER,INVISIVEL,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000284244.jpg,90.0
03.02.0066,70,298291,03 - ZIPER,INVISIVEL,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000298291.jpg,30.0
03.02.0066,B-30I,283599,03 - ZIPER,INVISIVEL,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000283599.jpg,77.0
03.02.0066,B-42F,214765,03 - ZIPER,INVISIVEL,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000214765.jpg,121.85
03.02.0066,B-54E,280347,03 - ZIPER,INVISIVEL,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000280347.jpg,66.0
03.02.0066,B-60,213745,03 - ZIPER,INVISIVEL,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000213745.jpg,4.0
03.02.0067,60,211499,03 - ZIPER,ZIPER NYLON FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000211499.jpg,171.0
03.02.0053,60,214368,03 - ZIPER,ZIPER NYLON FINO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000214368.jpg,524.0
03.02.0059,60,212940,03 - ZIPER,ZIPER PLASTICO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000212940.jpg,394.0
03.02.0051,60,213553,03 - ZIPER,ZIPER PLASTICO,IB,\\192.168.50.80\img_est_mp\Fotos_MP\0000213553.jpg,79.0
07.06.9063,27,296257,07 - EMBALAGEM,ADESIVOS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000296257.jpg,493.0
07.02.1299,60B,326575,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000326575.jpg,207.0
07.02.1286,58,317075,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000317075.jpg,1205.0
07.02.1271,48P,342735,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000342735.jpg,0.0
07.02.1243,48P,313733,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000313733.jpg,0.0
07.02.1266,60B,313375,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000313375.jpg,57.0
07.02.1247,60B,311904,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000311904.jpg,356.0
07.02.1251,60B,311908,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000311908.jpg,38.0
07.02.1255,60B,311914,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000311914.jpg,117.0
07.02.1262,60B,311925,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000311925.jpg,193.0
07.02.1183,60L,302093,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000302093.jpg,517.0
07.02.1185,60B,302336,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000302336.jpg,97.0
07.02.1172,60B,300897,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000300897.jpg,0.0
07.02.1173,60B,301157,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000301157.jpg,316.0
07.02.1308,60B,328657,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000328657.jpg,88.0
07.02.1362,60,342548,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000342548.jpg,419.0
07.02.1365,60B,344416,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000344416.jpg,41091.88
07.02.0617,60B,160020,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000160020.jpg,204.0
07.02.0672,60B,161650,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000161650.jpg,20.0
07.02.0727,60D,163076,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000163076.jpg,49.0
07.02.0725,60D,161648,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000161648.jpg,1175.0
07.02.0725,60D,161648,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000161648.jpg,1175.0
07.02.0816,60B,163684,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000163684.jpg,299.0
07.02.0818,60B,161644,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000161644.jpg,221.0
07.02.0820,60B,163072,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000163072.jpg,0.0
07.02.0821,60B,160828,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000160828.jpg,328.0
07.02.0823,60B,158176,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000158176.jpg,924.0
07.02.0824,60B,163276,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000163276.jpg,39.0
07.02.0825,60B,165316,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000165316.jpg,399.0
07.02.0826,60B,165519,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000165519.jpg,0.0
07.02.0827,60B,162663,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000162663.jpg,155.0
07.02.0828,60B,164499,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000164499.jpg,0.0
07.02.0829,60B,165723,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000165723.jpg,0.0
07.02.0830,60B,160011,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000160011.jpg,499.0
07.02.0833,60B,159195,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000159195.jpg,579.0
07.02.0834,60B,160215,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000160215.jpg,494.0
